web-scraper-order,web-scraper-start-url,Mouton,Mouton-href,NOM,PRIX,ADRESSE,IMAGE-src
"1739191656-311","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2413645","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739191658-312","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2413663","Mouton","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4255895_uploaded_image1_1686736719.jpg"
"1739191660-313","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2413700","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739191663-314","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2413716","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739191665-315","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2413730","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739191668-316","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2419757","Mouton","200 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_5164450_uploaded_image1_1738427830.jpg"
"1739191670-317","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2419760","Mouton","200 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_5164450_uploaded_image1_1738427830.jpg"
"1739191672-318","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2419765","Mouton","200 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_5164450_uploaded_image1_1738427830.jpg"
"1739191675-319","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-2420124","Moutons","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4231235_uploaded_image1_1685104452.jpg"
"1739191677-320","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-de-tabaski-2420371","Mouton","230 000 CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_3182889_uploaded_image1_1624221319.jpg"
"1739191679-321","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2421015","Mouton","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1739191682-322","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2423384","Mouton Ladoum","375 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
"1739191684-323","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2423409","Mouton Ladoum","800 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931367_uploaded_image1_1725633697.jpg"
"1739191687-324","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2423440","Mouton Ladoum","500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5081184_uploaded_image1_1733597466.jpg"
"1739191689-325","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2423468","Mouton Ladoum","800 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931367_uploaded_image1_1725633697.jpg"
"1739191691-326","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-tabaski-2424319","Moutons tabaski","175 000 CFA","Fatick, Sénégal","https://images.coinafrique.com/thumb_2424319_uploaded_image1_1594409865.jpg"
"1739191694-327","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2424899","Mouton Ladoum","375 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
"1739191696-328","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2425084","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739191699-329","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2425102","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739191701-330","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/beliers-2425600","Béliers","500 000 CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_2425600_uploaded_image1_1594451033.jpg"
"1739191703-331","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2425621","Mouton","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4255895_uploaded_image1_1686736719.jpg"
"1739191706-332","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2426238","Mouton Ladoum","400 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4252367_uploaded_image1_1686511140.jpg"
"1739191708-333","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2426276","Mouton Ladoum","400 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4252367_uploaded_image1_1686511140.jpg"
"1739191711-334","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2426796","Mouton","200 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_5164450_uploaded_image1_1738427830.jpg"
"1739191713-335","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2426800","Mouton","200 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_5164450_uploaded_image1_1738427830.jpg"
"1739191715-336","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2426804","Mouton","200 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_5164450_uploaded_image1_1738427830.jpg"
"1739191718-337","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2427030","Mouton ladoum","500 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3193054_uploaded_image1_1624718835.jpg"
"1739191720-338","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2427314","Mouton","180 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739191723-339","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2427580","Mouton Ladoum","350 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5069347_uploaded_image1_1733004132.jpg"
"1739191725-340","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/beliers-2427663","Bélier","250 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2446654_uploaded_image1_1594903978.jpg"
"1739191728-341","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2427908","Mouton","75 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4879970_uploaded_image1_1722945913.jpg"
"1739191730-342","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2428203","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739191732-343","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2428521","Mouton ladoum","500 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3193054_uploaded_image1_1624718835.jpg"
"1739191735-344","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-tabaski-2428640","Mouton","400 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3234604_uploaded_image1_1626553559.jpg"
"1739191737-345","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2428685","Mouton Ladoum","350 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5069347_uploaded_image1_1733004132.jpg"
"1739191740-346","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2428870","Mouton ladoum","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3732517_uploaded_image1_1654690342.jpg"
"1739191742-347","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2428874","Mouton ladoum","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3732517_uploaded_image1_1654690342.jpg"
"1739191745-348","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2428876","Mouton ladoum","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3732517_uploaded_image1_1654690342.jpg"
"1739191747-349","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2428879","Mouton ladoum","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3732517_uploaded_image1_1654690342.jpg"
"1739191750-350","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2428884","Mouton ladoum","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3732517_uploaded_image1_1654690342.jpg"
"1739191752-351","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2428886","Mouton ladoum","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3732517_uploaded_image1_1654690342.jpg"
"1739191754-352","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2428888","Mouton ladoum","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3732517_uploaded_image1_1654690342.jpg"
"1739191757-353","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2429176","Mouton","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4255895_uploaded_image1_1686736719.jpg"
"1739191759-354","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2429746","Mouton","200 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_5164450_uploaded_image1_1738427830.jpg"
"1739191762-355","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2429932","Mouton","400 000 CFA","Sénégal","https://images.coinafrique.com/thumb_2429932_uploaded_image1_1594557484.21.jpeg"
"1739191764-356","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2431074","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739191767-357","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2431439","Mouton","180 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739191769-358","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2431453","Mouton","180 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739191772-359","https://sn.coinafrique.com/categorie/moutons?page=12","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2431461","Mouton","180 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739191781-360","https://sn.coinafrique.com/categorie/moutons?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2432085","Mouton","180 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739191784-361","https://sn.coinafrique.com/categorie/moutons?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2432088","Mouton","180 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739191786-362","https://sn.coinafrique.com/categorie/moutons?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2433249","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739191788-363","https://sn.coinafrique.com/categorie/moutons?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2433258","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739191791-364","https://sn.coinafrique.com/categorie/moutons?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2433273","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
